data,ano,mes,dia,dia_semana_num,nome_dia_semana,nome_mes,fim_de_semana,trimestre,semestre,hora_do_dia,turno,sk_tempo
2024-01-25,2024,1,25,5,Quinta-feira,Janeiro,Não,1,1,12,Tarde,2024012512
2024-01-26,2024,1,26,6,Sexta-feira,Janeiro,Não,1,1,13,Tarde,2024012613
2024-01-27,2024,1,27,7,Sábado,Janeiro,Sim,1,1,14,Tarde,2024012714
2024-01-28,2024,1,28,1,Domingo,Janeiro,Sim,1,1,12,Tarde,2024012812
2024-01-29,2024,1,29,2,Segunda-feira,Janeiro,Não,1,1,13,Tarde,2024012913
2024-01-30,2024,1,30,3,Terça-feira,Janeiro,Não,1,1,14,Tarde,2024013014
2024-01-31,2024,1,31,4,Quarta-feira,Janeiro,Não,1,1,12,Tarde,2024013112
2024-02-01,2024,2,1,5,Quinta-feira,Fevereiro,Não,1,1,13,Tarde,2024020113
2024-02-02,2024,2,2,6,Sexta-feira,Fevereiro,Não,1,1,14,Tarde,2024020214
2024-02-03,2024,2,3,7,Sábado,Fevereiro,Sim,1,1,12,Tarde,2024020312
2024-02-04,2024,2,4,1,Domingo,Fevereiro,Sim,1,1,13,Tarde,2024020413
2024-02-05,2024,2,5,2,Segunda-feira,Fevereiro,Não,1,1,14,Tarde,2024020514
2024-02-06,2024,2,6,3,Terça-feira,Fevereiro,Não,1,1,12,Tarde,2024020612
2024-02-07,2024,2,7,4,Quarta-feira,Fevereiro,Não,1,1,13,Tarde,2024020713
2024-02-08,2024,2,8,5,Quinta-feira,Fevereiro,Não,1,1,14,Tarde,2024020814
2024-02-09,2024,2,9,6,Sexta-feira,Fevereiro,Não,1,1,12,Tarde,2024020912
2024-02-10,2024,2,10,7,Sábado,Fevereiro,Sim,1,1,13,Tarde,2024021013
2024-02-11,2024,2,11,1,Domingo,Fevereiro,Sim,1,1,14,Tarde,2024021114
2024-02-12,2024,2,12,2,Segunda-feira,Fevereiro,Não,1,1,12,Tarde,2024021212
2024-02-13,2024,2,13,3,Terça-feira,Fevereiro,Não,1,1,13,Tarde,2024021313
2024-02-14,2024,2,14,4,Quarta-feira,Fevereiro,Não,1,1,14,Tarde,2024021414
2024-02-15,2024,2,15,5,Quinta-feira,Fevereiro,Não,1,1,12,Tarde,2024021512
2024-02-16,2024,2,16,6,Sexta-feira,Fevereiro,Não,1,1,13,Tarde,2024021613
2024-02-17,2024,2,17,7,Sábado,Fevereiro,Sim,1,1,14,Tarde,2024021714
2024-02-18,2024,2,18,1,Domingo,Fevereiro,Sim,1,1,12,Tarde,2024021812
2024-02-19,2024,2,19,2,Segunda-feira,Fevereiro,Não,1,1,13,Tarde,2024021913
2024-02-20,2024,2,20,3,Terça-feira,Fevereiro,Não,1,1,14,Tarde,2024022014
2024-02-21,2024,2,21,4,Quarta-feira,Fevereiro,Não,1,1,12,Tarde,2024022112
2024-02-22,2024,2,22,5,Quinta-feira,Fevereiro,Não,1,1,13,Tarde,2024022213
2024-02-23,2024,2,23,6,Sexta-feira,Fevereiro,Não,1,1,14,Tarde,2024022314
2024-02-24,2024,2,24,7,Sábado,Fevereiro,Sim,1,1,12,Tarde,2024022412
2024-02-25,2024,2,25,1,Domingo,Fevereiro,Sim,1,1,13,Tarde,2024022513
2024-02-26,2024,2,26,2,Segunda-feira,Fevereiro,Não,1,1,14,Tarde,2024022614
2024-02-27,2024,2,27,3,Terça-feira,Fevereiro,Não,1,1,12,Tarde,2024022712
2024-02-28,2024,2,28,4,Quarta-feira,Fevereiro,Não,1,1,13,Tarde,2024022813
2024-02-29,2024,2,29,5,Quinta-feira,Fevereiro,Não,1,1,14,Tarde,2024022914
2024-03-01,2024,3,1,6,Sexta-feira,Março,Não,1,1,12,Tarde,2024030112
2024-03-02,2024,3,2,7,Sábado,Março,Sim,1,1,13,Tarde,2024030213
2024-03-03,2024,3,3,1,Domingo,Março,Sim,1,1,14,Tarde,2024030314
2024-03-04,2024,3,4,2,Segunda-feira,Março,Não,1,1,12,Tarde,2024030412
2024-03-05,2024,3,5,3,Terça-feira,Março,Não,1,1,13,Tarde,2024030513
2024-03-06,2024,3,6,4,Quarta-feira,Março,Não,1,1,14,Tarde,2024030614
2024-03-07,2024,3,7,5,Quinta-feira,Março,Não,1,1,12,Tarde,2024030712
2024-03-08,2024,3,8,6,Sexta-feira,Março,Não,1,1,13,Tarde,2024030813
2024-03-09,2024,3,9,7,Sábado,Março,Sim,1,1,14,Tarde,2024030914
2024-03-10,2024,3,10,1,Domingo,Março,Sim,1,1,12,Tarde,2024031012
2024-03-11,2024,3,11,2,Segunda-feira,Março,Não,1,1,13,Tarde,2024031113
2024-03-12,2024,3,12,3,Terça-feira,Março,Não,1,1,14,Tarde,2024031214
2024-03-13,2024,3,13,4,Quarta-feira,Março,Não,1,1,12,Tarde,2024031312
2024-03-14,2024,3,14,5,Quinta-feira,Março,Não,1,1,13,Tarde,2024031413
2024-03-15,2024,3,15,6,Sexta-feira,Março,Não,1,1,14,Tarde,2024031514
2024-03-16,2024,3,16,7,Sábado,Março,Sim,1,1,12,Tarde,2024031612
2024-03-17,2024,3,17,1,Domingo,Março,Sim,1,1,13,Tarde,2024031713
2024-03-18,2024,3,18,2,Segunda-feira,Março,Não,1,1,14,Tarde,2024031814
2024-03-19,2024,3,19,3,Terça-feira,Março,Não,1,1,12,Tarde,2024031912
2024-03-20,2024,3,20,4,Quarta-feira,Março,Não,1,1,13,Tarde,2024032013
2024-03-21,2024,3,21,5,Quinta-feira,Março,Não,1,1,14,Tarde,2024032114
2024-03-22,2024,3,22,6,Sexta-feira,Março,Não,1,1,12,Tarde,2024032212
2024-03-23,2024,3,23,7,Sábado,Março,Sim,1,1,13,Tarde,2024032313
2024-03-24,2024,3,24,1,Domingo,Março,Sim,1,1,14,Tarde,2024032414
2024-03-25,2024,3,25,2,Segunda-feira,Março,Não,1,1,12,Tarde,2024032512
2024-03-26,2024,3,26,3,Terça-feira,Março,Não,1,1,13,Tarde,2024032613
2024-03-27,2024,3,27,4,Quarta-feira,Março,Não,1,1,14,Tarde,2024032714
2024-03-28,2024,3,28,5,Quinta-feira,Março,Não,1,1,12,Tarde,2024032812
2024-03-29,2024,3,29,6,Sexta-feira,Março,Não,1,1,13,Tarde,2024032913
2024-03-30,2024,3,30,7,Sábado,Março,Sim,1,1,14,Tarde,2024033014
2024-03-31,2024,3,31,1,Domingo,Março,Sim,1,1,12,Tarde,2024033112
2024-04-01,2024,4,1,2,Segunda-feira,Abril,Não,2,1,13,Tarde,2024040113
2024-04-02,2024,4,2,3,Terça-feira,Abril,Não,2,1,14,Tarde,2024040214
2024-04-03,2024,4,3,4,Quarta-feira,Abril,Não,2,1,12,Tarde,2024040312
2024-04-04,2024,4,4,5,Quinta-feira,Abril,Não,2,1,13,Tarde,2024040413
2024-04-05,2024,4,5,6,Sexta-feira,Abril,Não,2,1,14,Tarde,2024040514
2024-04-06,2024,4,6,7,Sábado,Abril,Sim,2,1,12,Tarde,2024040612
2024-04-07,2024,4,7,1,Domingo,Abril,Sim,2,1,13,Tarde,2024040713
2024-04-08,2024,4,8,2,Segunda-feira,Abril,Não,2,1,14,Tarde,2024040814
2024-04-09,2024,4,9,3,Terça-feira,Abril,Não,2,1,12,Tarde,2024040912
2024-04-10,2024,4,10,4,Quarta-feira,Abril,Não,2,1,13,Tarde,2024041013
2024-04-11,2024,4,11,5,Quinta-feira,Abril,Não,2,1,14,Tarde,2024041114
2024-04-12,2024,4,12,6,Sexta-feira,Abril,Não,2,1,12,Tarde,2024041212
2024-04-13,2024,4,13,7,Sábado,Abril,Sim,2,1,13,Tarde,2024041313
2024-04-14,2024,4,14,1,Domingo,Abril,Sim,2,1,14,Tarde,2024041414
2024-04-15,2024,4,15,2,Segunda-feira,Abril,Não,2,1,12,Tarde,2024041512
2024-04-16,2024,4,16,3,Terça-feira,Abril,Não,2,1,13,Tarde,2024041613
2024-04-17,2024,4,17,4,Quarta-feira,Abril,Não,2,1,14,Tarde,2024041714
2024-04-18,2024,4,18,5,Quinta-feira,Abril,Não,2,1,12,Tarde,2024041812
2024-04-19,2024,4,19,6,Sexta-feira,Abril,Não,2,1,13,Tarde,2024041913
2024-04-20,2024,4,20,7,Sábado,Abril,Sim,2,1,14,Tarde,2024042014
2024-04-21,2024,4,21,1,Domingo,Abril,Sim,2,1,12,Tarde,2024042112
2024-04-22,2024,4,22,2,Segunda-feira,Abril,Não,2,1,13,Tarde,2024042213
2024-04-23,2024,4,23,3,Terça-feira,Abril,Não,2,1,14,Tarde,2024042314
2024-04-24,2024,4,24,4,Quarta-feira,Abril,Não,2,1,12,Tarde,2024042412
2024-04-25,2024,4,25,5,Quinta-feira,Abril,Não,2,1,13,Tarde,2024042513
2024-04-26,2024,4,26,6,Sexta-feira,Abril,Não,2,1,14,Tarde,2024042614
2024-04-27,2024,4,27,7,Sábado,Abril,Sim,2,1,12,Tarde,2024042712
2024-04-28,2024,4,28,1,Domingo,Abril,Sim,2,1,13,Tarde,2024042813
2024-04-29,2024,4,29,2,Segunda-feira,Abril,Não,2,1,14,Tarde,2024042914
2024-04-30,2024,4,30,3,Terça-feira,Abril,Não,2,1,12,Tarde,2024043012
2024-05-01,2024,5,1,4,Quarta-feira,Maio,Não,2,1,13,Tarde,2024050113
2024-05-02,2024,5,2,5,Quinta-feira,Maio,Não,2,1,14,Tarde,2024050214
2024-05-03,2024,5,3,6,Sexta-feira,Maio,Não,2,1,12,Tarde,2024050312
2024-05-04,2024,5,4,7,Sábado,Maio,Sim,2,1,13,Tarde,2024050413
2024-05-05,2024,5,5,1,Domingo,Maio,Sim,2,1,14,Tarde,2024050514
2024-05-06,2024,5,6,2,Segunda-feira,Maio,Não,2,1,12,Tarde,2024050612
2024-05-07,2024,5,7,3,Terça-feira,Maio,Não,2,1,13,Tarde,2024050713
2024-05-08,2024,5,8,4,Quarta-feira,Maio,Não,2,1,14,Tarde,2024050814
2024-05-09,2024,5,9,5,Quinta-feira,Maio,Não,2,1,12,Tarde,2024050912
2024-05-10,2024,5,10,6,Sexta-feira,Maio,Não,2,1,13,Tarde,2024051013
2024-05-11,2024,5,11,7,Sábado,Maio,Sim,2,1,14,Tarde,2024051114
2024-05-12,2024,5,12,1,Domingo,Maio,Sim,2,1,12,Tarde,2024051212
2024-05-13,2024,5,13,2,Segunda-feira,Maio,Não,2,1,13,Tarde,2024051313
2024-05-14,2024,5,14,3,Terça-feira,Maio,Não,2,1,14,Tarde,2024051414
2024-05-15,2024,5,15,4,Quarta-feira,Maio,Não,2,1,12,Tarde,2024051512
2024-05-16,2024,5,16,5,Quinta-feira,Maio,Não,2,1,13,Tarde,2024051613
2024-05-17,2024,5,17,6,Sexta-feira,Maio,Não,2,1,14,Tarde,2024051714
2024-05-18,2024,5,18,7,Sábado,Maio,Sim,2,1,12,Tarde,2024051812
2024-05-19,2024,5,19,1,Domingo,Maio,Sim,2,1,13,Tarde,2024051913
2024-05-20,2024,5,20,2,Segunda-feira,Maio,Não,2,1,14,Tarde,2024052014
2024-05-21,2024,5,21,3,Terça-feira,Maio,Não,2,1,12,Tarde,2024052112
2024-05-22,2024,5,22,4,Quarta-feira,Maio,Não,2,1,13,Tarde,2024052213
2024-05-23,2024,5,23,5,Quinta-feira,Maio,Não,2,1,14,Tarde,2024052314
2024-05-24,2024,5,24,6,Sexta-feira,Maio,Não,2,1,12,Tarde,2024052412
2024-05-25,2024,5,25,7,Sábado,Maio,Sim,2,1,13,Tarde,2024052513
2024-05-26,2024,5,26,1,Domingo,Maio,Sim,2,1,14,Tarde,2024052614
2024-05-27,2024,5,27,2,Segunda-feira,Maio,Não,2,1,12,Tarde,2024052712
2024-05-28,2024,5,28,3,Terça-feira,Maio,Não,2,1,13,Tarde,2024052813
2024-05-29,2024,5,29,4,Quarta-feira,Maio,Não,2,1,14,Tarde,2024052914
2024-05-30,2024,5,30,5,Quinta-feira,Maio,Não,2,1,12,Tarde,2024053012
2024-05-31,2024,5,31,6,Sexta-feira,Maio,Não,2,1,13,Tarde,2024053113
2024-06-01,2024,6,1,7,Sábado,Junho,Sim,2,1,14,Tarde,2024060114
2024-06-02,2024,6,2,1,Domingo,Junho,Sim,2,1,12,Tarde,2024060212
2024-06-03,2024,6,3,2,Segunda-feira,Junho,Não,2,1,13,Tarde,2024060313
2024-06-04,2024,6,4,3,Terça-feira,Junho,Não,2,1,14,Tarde,2024060414
2024-06-05,2024,6,5,4,Quarta-feira,Junho,Não,2,1,12,Tarde,2024060512
2024-06-06,2024,6,6,5,Quinta-feira,Junho,Não,2,1,13,Tarde,2024060613
2024-06-07,2024,6,7,6,Sexta-feira,Junho,Não,2,1,14,Tarde,2024060714
2024-06-08,2024,6,8,7,Sábado,Junho,Sim,2,1,12,Tarde,2024060812
2024-06-09,2024,6,9,1,Domingo,Junho,Sim,2,1,13,Tarde,2024060913
2024-06-10,2024,6,10,2,Segunda-feira,Junho,Não,2,1,14,Tarde,2024061014
2024-06-11,2024,6,11,3,Terça-feira,Junho,Não,2,1,12,Tarde,2024061112
2024-06-12,2024,6,12,4,Quarta-feira,Junho,Não,2,1,13,Tarde,2024061213
2024-06-13,2024,6,13,5,Quinta-feira,Junho,Não,2,1,14,Tarde,2024061314
2024-06-14,2024,6,14,6,Sexta-feira,Junho,Não,2,1,12,Tarde,2024061412
2024-06-15,2024,6,15,7,Sábado,Junho,Sim,2,1,13,Tarde,2024061513
2024-06-16,2024,6,16,1,Domingo,Junho,Sim,2,1,14,Tarde,2024061614
2024-06-17,2024,6,17,2,Segunda-feira,Junho,Não,2,1,12,Tarde,2024061712
2024-06-18,2024,6,18,3,Terça-feira,Junho,Não,2,1,13,Tarde,2024061813
2024-06-19,2024,6,19,4,Quarta-feira,Junho,Não,2,1,14,Tarde,2024061914
2024-06-20,2024,6,20,5,Quinta-feira,Junho,Não,2,1,12,Tarde,2024062012
2024-06-21,2024,6,21,6,Sexta-feira,Junho,Não,2,1,13,Tarde,2024062113
2024-06-22,2024,6,22,7,Sábado,Junho,Sim,2,1,14,Tarde,2024062214
2024-06-23,2024,6,23,1,Domingo,Junho,Sim,2,1,12,Tarde,2024062312
2024-06-24,2024,6,24,2,Segunda-feira,Junho,Não,2,1,13,Tarde,2024062413
2024-06-25,2024,6,25,3,Terça-feira,Junho,Não,2,1,14,Tarde,2024062514
2024-06-26,2024,6,26,4,Quarta-feira,Junho,Não,2,1,12,Tarde,2024062612
2024-06-27,2024,6,27,5,Quinta-feira,Junho,Não,2,1,13,Tarde,2024062713
2024-06-28,2024,6,28,6,Sexta-feira,Junho,Não,2,1,14,Tarde,2024062814
2024-06-29,2024,6,29,7,Sábado,Junho,Sim,2,1,12,Tarde,2024062912
2024-06-30,2024,6,30,1,Domingo,Junho,Sim,2,1,13,Tarde,2024063013
2024-07-01,2024,7,1,2,Segunda-feira,Julho,Não,3,2,14,Tarde,2024070114
2024-07-02,2024,7,2,3,Terça-feira,Julho,Não,3,2,12,Tarde,2024070212
2024-07-03,2024,7,3,4,Quarta-feira,Julho,Não,3,2,13,Tarde,2024070313
2024-07-04,2024,7,4,5,Quinta-feira,Julho,Não,3,2,14,Tarde,2024070414
2024-07-05,2024,7,5,6,Sexta-feira,Julho,Não,3,2,12,Tarde,2024070512
2024-07-06,2024,7,6,7,Sábado,Julho,Sim,3,2,13,Tarde,2024070613
2024-07-07,2024,7,7,1,Domingo,Julho,Sim,3,2,14,Tarde,2024070714
2024-07-08,2024,7,8,2,Segunda-feira,Julho,Não,3,2,12,Tarde,2024070812
2024-07-09,2024,7,9,3,Terça-feira,Julho,Não,3,2,13,Tarde,2024070913
2024-07-10,2024,7,10,4,Quarta-feira,Julho,Não,3,2,14,Tarde,2024071014
2024-07-11,2024,7,11,5,Quinta-feira,Julho,Não,3,2,12,Tarde,2024071112
2024-07-12,2024,7,12,6,Sexta-feira,Julho,Não,3,2,13,Tarde,2024071213
2024-07-13,2024,7,13,7,Sábado,Julho,Sim,3,2,14,Tarde,2024071314
2024-07-14,2024,7,14,1,Domingo,Julho,Sim,3,2,12,Tarde,2024071412
2024-07-15,2024,7,15,2,Segunda-feira,Julho,Não,3,2,13,Tarde,2024071513
2024-07-16,2024,7,16,3,Terça-feira,Julho,Não,3,2,14,Tarde,2024071614
2024-07-17,2024,7,17,4,Quarta-feira,Julho,Não,3,2,12,Tarde,2024071712
2024-07-18,2024,7,18,5,Quinta-feira,Julho,Não,3,2,13,Tarde,2024071813
2024-07-19,2024,7,19,6,Sexta-feira,Julho,Não,3,2,14,Tarde,2024071914
2024-07-20,2024,7,20,7,Sábado,Julho,Sim,3,2,12,Tarde,2024072012
2024-07-21,2024,7,21,1,Domingo,Julho,Sim,3,2,13,Tarde,2024072113
2024-07-22,2024,7,22,2,Segunda-feira,Julho,Não,3,2,14,Tarde,2024072214
2024-07-23,2024,7,23,3,Terça-feira,Julho,Não,3,2,12,Tarde,2024072312
2024-07-24,2024,7,24,4,Quarta-feira,Julho,Não,3,2,13,Tarde,2024072413
2024-07-25,2024,7,25,5,Quinta-feira,Julho,Não,3,2,14,Tarde,2024072514
2024-07-26,2024,7,26,6,Sexta-feira,Julho,Não,3,2,12,Tarde,2024072612
2024-07-27,2024,7,27,7,Sábado,Julho,Sim,3,2,13,Tarde,2024072713
2024-07-28,2024,7,28,1,Domingo,Julho,Sim,3,2,14,Tarde,2024072814
2024-07-29,2024,7,29,2,Segunda-feira,Julho,Não,3,2,12,Tarde,2024072912
2024-07-30,2024,7,30,3,Terça-feira,Julho,Não,3,2,13,Tarde,2024073013
2024-07-31,2024,7,31,4,Quarta-feira,Julho,Não,3,2,14,Tarde,2024073114
2024-08-01,2024,8,1,5,Quinta-feira,Agosto,Não,3,2,12,Tarde,2024080112
2024-08-02,2024,8,2,6,Sexta-feira,Agosto,Não,3,2,13,Tarde,2024080213
2024-08-03,2024,8,3,7,Sábado,Agosto,Sim,3,2,14,Tarde,2024080314
2024-08-04,2024,8,4,1,Domingo,Agosto,Sim,3,2,12,Tarde,2024080412
2024-08-05,2024,8,5,2,Segunda-feira,Agosto,Não,3,2,13,Tarde,2024080513
2024-08-06,2024,8,6,3,Terça-feira,Agosto,Não,3,2,14,Tarde,2024080614
2024-08-07,2024,8,7,4,Quarta-feira,Agosto,Não,3,2,12,Tarde,2024080712
2024-08-08,2024,8,8,5,Quinta-feira,Agosto,Não,3,2,13,Tarde,2024080813
2024-08-09,2024,8,9,6,Sexta-feira,Agosto,Não,3,2,14,Tarde,2024080914
2024-08-10,2024,8,10,7,Sábado,Agosto,Sim,3,2,12,Tarde,2024081012
2024-08-11,2024,8,11,1,Domingo,Agosto,Sim,3,2,13,Tarde,2024081113
2024-08-12,2024,8,12,2,Segunda-feira,Agosto,Não,3,2,14,Tarde,2024081214
2024-08-13,2024,8,13,3,Terça-feira,Agosto,Não,3,2,12,Tarde,2024081312
2024-08-14,2024,8,14,4,Quarta-feira,Agosto,Não,3,2,13,Tarde,2024081413
2024-08-15,2024,8,15,5,Quinta-feira,Agosto,Não,3,2,14,Tarde,2024081514
2024-08-16,2024,8,16,6,Sexta-feira,Agosto,Não,3,2,12,Tarde,2024081612
2024-08-17,2024,8,17,7,Sábado,Agosto,Sim,3,2,13,Tarde,2024081713
2024-08-18,2024,8,18,1,Domingo,Agosto,Sim,3,2,14,Tarde,2024081814
2024-08-19,2024,8,19,2,Segunda-feira,Agosto,Não,3,2,12,Tarde,2024081912
2024-08-20,2024,8,20,3,Terça-feira,Agosto,Não,3,2,13,Tarde,2024082013
2024-08-21,2024,8,21,4,Quarta-feira,Agosto,Não,3,2,14,Tarde,2024082114
2024-08-22,2024,8,22,5,Quinta-feira,Agosto,Não,3,2,12,Tarde,2024082212
2024-08-23,2024,8,23,6,Sexta-feira,Agosto,Não,3,2,13,Tarde,2024082313
2024-08-24,2024,8,24,7,Sábado,Agosto,Sim,3,2,14,Tarde,2024082414
2024-08-25,2024,8,25,1,Domingo,Agosto,Sim,3,2,12,Tarde,2024082512
2024-08-26,2024,8,26,2,Segunda-feira,Agosto,Não,3,2,13,Tarde,2024082613
2024-08-27,2024,8,27,3,Terça-feira,Agosto,Não,3,2,14,Tarde,2024082714
2024-08-28,2024,8,28,4,Quarta-feira,Agosto,Não,3,2,12,Tarde,2024082812
2024-08-29,2024,8,29,5,Quinta-feira,Agosto,Não,3,2,13,Tarde,2024082913
2024-08-30,2024,8,30,6,Sexta-feira,Agosto,Não,3,2,14,Tarde,2024083014
2024-08-31,2024,8,31,7,Sábado,Agosto,Sim,3,2,12,Tarde,2024083112
2024-09-01,2024,9,1,1,Domingo,Setembro,Sim,3,2,13,Tarde,2024090113
2024-09-02,2024,9,2,2,Segunda-feira,Setembro,Não,3,2,14,Tarde,2024090214
2024-09-03,2024,9,3,3,Terça-feira,Setembro,Não,3,2,12,Tarde,2024090312
2024-09-04,2024,9,4,4,Quarta-feira,Setembro,Não,3,2,13,Tarde,2024090413
2024-09-05,2024,9,5,5,Quinta-feira,Setembro,Não,3,2,14,Tarde,2024090514
2024-09-06,2024,9,6,6,Sexta-feira,Setembro,Não,3,2,12,Tarde,2024090612
2024-09-07,2024,9,7,7,Sábado,Setembro,Sim,3,2,13,Tarde,2024090713
2024-09-08,2024,9,8,1,Domingo,Setembro,Sim,3,2,14,Tarde,2024090814
2024-09-09,2024,9,9,2,Segunda-feira,Setembro,Não,3,2,12,Tarde,2024090912
2024-09-10,2024,9,10,3,Terça-feira,Setembro,Não,3,2,13,Tarde,2024091013
2024-09-11,2024,9,11,4,Quarta-feira,Setembro,Não,3,2,14,Tarde,2024091114
2024-09-12,2024,9,12,5,Quinta-feira,Setembro,Não,3,2,12,Tarde,2024091212
2024-09-13,2024,9,13,6,Sexta-feira,Setembro,Não,3,2,13,Tarde,2024091313
2024-09-14,2024,9,14,7,Sábado,Setembro,Sim,3,2,14,Tarde,2024091414
2024-09-15,2024,9,15,1,Domingo,Setembro,Sim,3,2,12,Tarde,2024091512
2024-09-16,2024,9,16,2,Segunda-feira,Setembro,Não,3,2,13,Tarde,2024091613
2024-09-17,2024,9,17,3,Terça-feira,Setembro,Não,3,2,14,Tarde,2024091714
2024-09-18,2024,9,18,4,Quarta-feira,Setembro,Não,3,2,12,Tarde,2024091812
2024-09-19,2024,9,19,5,Quinta-feira,Setembro,Não,3,2,13,Tarde,2024091913
2024-09-20,2024,9,20,6,Sexta-feira,Setembro,Não,3,2,14,Tarde,2024092014
2024-09-21,2024,9,21,7,Sábado,Setembro,Sim,3,2,12,Tarde,2024092112
2024-09-22,2024,9,22,1,Domingo,Setembro,Sim,3,2,13,Tarde,2024092213
2024-09-23,2024,9,23,2,Segunda-feira,Setembro,Não,3,2,14,Tarde,2024092314
2024-09-24,2024,9,24,3,Terça-feira,Setembro,Não,3,2,12,Tarde,2024092412
2024-09-25,2024,9,25,4,Quarta-feira,Setembro,Não,3,2,13,Tarde,2024092513
2024-09-26,2024,9,26,5,Quinta-feira,Setembro,Não,3,2,14,Tarde,2024092614
2024-09-27,2024,9,27,6,Sexta-feira,Setembro,Não,3,2,12,Tarde,2024092712
2024-09-28,2024,9,28,7,Sábado,Setembro,Sim,3,2,13,Tarde,2024092813
2024-09-29,2024,9,29,1,Domingo,Setembro,Sim,3,2,14,Tarde,2024092914
2024-09-30,2024,9,30,2,Segunda-feira,Setembro,Não,3,2,12,Tarde,2024093012
2024-10-01,2024,10,1,3,Terça-feira,Outubro,Não,4,2,13,Tarde,2024100113
2024-10-02,2024,10,2,4,Quarta-feira,Outubro,Não,4,2,14,Tarde,2024100214
2024-10-03,2024,10,3,5,Quinta-feira,Outubro,Não,4,2,12,Tarde,2024100312
2024-10-04,2024,10,4,6,Sexta-feira,Outubro,Não,4,2,13,Tarde,2024100413
2024-10-05,2024,10,5,7,Sábado,Outubro,Sim,4,2,14,Tarde,2024100514
2024-10-06,2024,10,6,1,Domingo,Outubro,Sim,4,2,12,Tarde,2024100612
2024-10-07,2024,10,7,2,Segunda-feira,Outubro,Não,4,2,13,Tarde,2024100713
2024-10-08,2024,10,8,3,Terça-feira,Outubro,Não,4,2,14,Tarde,2024100814
2024-10-09,2024,10,9,4,Quarta-feira,Outubro,Não,4,2,12,Tarde,2024100912
2024-10-10,2024,10,10,5,Quinta-feira,Outubro,Não,4,2,13,Tarde,2024101013
2024-10-11,2024,10,11,6,Sexta-feira,Outubro,Não,4,2,14,Tarde,2024101114
2024-10-12,2024,10,12,7,Sábado,Outubro,Sim,4,2,12,Tarde,2024101212
2024-10-13,2024,10,13,1,Domingo,Outubro,Sim,4,2,13,Tarde,2024101313
2024-10-14,2024,10,14,2,Segunda-feira,Outubro,Não,4,2,14,Tarde,2024101414
2024-10-15,2024,10,15,3,Terça-feira,Outubro,Não,4,2,12,Tarde,2024101512
2024-10-16,2024,10,16,4,Quarta-feira,Outubro,Não,4,2,13,Tarde,2024101613
2024-10-17,2024,10,17,5,Quinta-feira,Outubro,Não,4,2,14,Tarde,2024101714
2024-10-18,2024,10,18,6,Sexta-feira,Outubro,Não,4,2,12,Tarde,2024101812
2024-10-19,2024,10,19,7,Sábado,Outubro,Sim,4,2,13,Tarde,2024101913
2024-10-20,2024,10,20,1,Domingo,Outubro,Sim,4,2,14,Tarde,2024102014
2024-10-21,2024,10,21,2,Segunda-feira,Outubro,Não,4,2,12,Tarde,2024102112
2024-10-22,2024,10,22,3,Terça-feira,Outubro,Não,4,2,13,Tarde,2024102213
2024-10-23,2024,10,23,4,Quarta-feira,Outubro,Não,4,2,14,Tarde,2024102314
2024-10-24,2024,10,24,5,Quinta-feira,Outubro,Não,4,2,12,Tarde,2024102412
2024-10-25,2024,10,25,6,Sexta-feira,Outubro,Não,4,2,13,Tarde,2024102513
2024-10-26,2024,10,26,7,Sábado,Outubro,Sim,4,2,14,Tarde,2024102614
2024-10-27,2024,10,27,1,Domingo,Outubro,Sim,4,2,12,Tarde,2024102712
2024-10-28,2024,10,28,2,Segunda-feira,Outubro,Não,4,2,13,Tarde,2024102813
2024-10-29,2024,10,29,3,Terça-feira,Outubro,Não,4,2,14,Tarde,2024102914
2024-10-30,2024,10,30,4,Quarta-feira,Outubro,Não,4,2,12,Tarde,2024103012
2024-10-31,2024,10,31,5,Quinta-feira,Outubro,Não,4,2,13,Tarde,2024103113
2024-11-01,2024,11,1,6,Sexta-feira,Novembro,Não,4,2,14,Tarde,2024110114
2024-11-02,2024,11,2,7,Sábado,Novembro,Sim,4,2,12,Tarde,2024110212
2024-11-03,2024,11,3,1,Domingo,Novembro,Sim,4,2,13,Tarde,2024110313
2024-11-04,2024,11,4,2,Segunda-feira,Novembro,Não,4,2,14,Tarde,2024110414
2024-11-05,2024,11,5,3,Terça-feira,Novembro,Não,4,2,12,Tarde,2024110512
2024-11-06,2024,11,6,4,Quarta-feira,Novembro,Não,4,2,13,Tarde,2024110613
2024-11-07,2024,11,7,5,Quinta-feira,Novembro,Não,4,2,14,Tarde,2024110714
2024-11-08,2024,11,8,6,Sexta-feira,Novembro,Não,4,2,12,Tarde,2024110812
2024-11-09,2024,11,9,7,Sábado,Novembro,Sim,4,2,13,Tarde,2024110913
2024-11-10,2024,11,10,1,Domingo,Novembro,Sim,4,2,14,Tarde,2024111014
2024-11-11,2024,11,11,2,Segunda-feira,Novembro,Não,4,2,12,Tarde,2024111112
2024-11-12,2024,11,12,3,Terça-feira,Novembro,Não,4,2,13,Tarde,2024111213
2024-11-13,2024,11,13,4,Quarta-feira,Novembro,Não,4,2,14,Tarde,2024111314
2024-11-14,2024,11,14,5,Quinta-feira,Novembro,Não,4,2,12,Tarde,2024111412
2024-11-15,2024,11,15,6,Sexta-feira,Novembro,Não,4,2,13,Tarde,2024111513
2024-11-16,2024,11,16,7,Sábado,Novembro,Sim,4,2,14,Tarde,2024111614
